failure,smart_1_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_10_raw,smart_12_raw,smart_187_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw
1,16801268,0,68,77,1498847009,40727,0,68,0,0,0,0,25,0,0,1
1,0,1375,15,0,0,6983,0,3,0,0,0,1056,28,0,0,0
1,0,1408,22,0,0,6984,0,4,0,0,0,877,28,0,0,0
1,87018871,0,38,0,346158159,32157,0,19,0,0,0,0,23,0,0,0
1,11,6291,45,0,0,9150,0,45,0,0,6,554052,19,0,0,0
1,144284455,0,38,0,340359781,31930,0,38,0,0,0,0,27,0,0,0
1,196908134,0,65,4009,1374196393,39552,0,65,1,0,0,0,29,2,2,0
1,41413656,0,10,0,227529529,13774,0,10,1,0,2,188732,29,552,552,0
1,52590467,0,8,0,4296996138,106,0,8,3,0,2,13,21,0,0,0
1,120276128,0,2,0,89987724,1710,0,2,6,0,0,51,17,0,0,0
1,59832578,0,59,0,31550268420,45069,0,58,0,0,0,0,25,0,0,0
1,0,625,24,1,0,35393,0,24,0,0,1081,1081,20,2,0,0
1,0,448,7,0,0,8073,0,7,0,0,64922,64922,30,0,0,0
1,0,614,66,0,0,35838,0,63,0,0,1105,1105,34,0,0,0
1,123051984,0,4,0,101879026,1798,0,4,6,0,0,465,20,0,0,4
1,36267512,0,4,0,845886122,10133,0,4,1,0,1,963,23,0,0,0
1,19729256,0,9,0,227849917,13822,0,9,6,0,1,190656,26,0,0,0
1,180215128,0,26,2256,3.48821e+12,19459,0,26,12,0,8,190301,26,32,32,0
1,0,625,28,2,0,35422,0,27,0,0,1083,1083,20,0,0,2
1,151565000,0,37,0,999195942,21668,0,36,0,0,8,274829,31,72,72,0
1,223179264,0,5,0,207051034,4158,0,5,0,0,1,28334,22,0,0,0
1,93643800,0,2,0,232170498,3608,0,2,12,0,0,1606,34,0,0,0
1,31,5833,8,0,0,417,0,8,0,0,5,2,19,0,0,0
1,24,6191,30,0,0,10494,0,30,0,0,3,26,28,2,0,0
1,223130856,0,8,4576,111604929,12798,0,8,7,0,5,5368,27,56,56,0
1,0,616,35,204,0,34425,0,35,0,0,740,740,30,204,0,17
1,168965536,0,7,4464,914729201,11126,0,7,528,0,1,630,23,0,0,0
1,15152659,0,72,0,1309531380,45282,0,71,12,0,0,0,28,3,3,0
1,0,572,62,0,0,33017,0,62,0,0,1276,1276,26,0,0,0
1,0,565,12,0,0,4617,0,12,0,0,142,142,27,0,0,0
1,393220,431,39,19,0,18175,0,37,0,0,44,44,24,8,0,1
1,183899080,0,18,0,624632555,9748,0,18,0,0,8,10891,24,0,0,0
1,0,557,18,424,0,21490,0,18,0,0,162,162,31,0,0,0
1,152236256,0,6,16,1.5991e+11,12547,0,6,4,0,1,4734,26,0,0,0
1,217517232,0,6,32,2293185,12548,0,6,0,0,1,4339,27,0,0,0
1,0,633,12,490,0,35579,0,12,0,0,997,997,26,9,0,0
1,506726375,559,25,62,0,31352,0,23,0,0,1147,1147,32,8,0,0
1,84030768,0,8,0,907500435,11516,0,8,0,0,4,13121,25,16,16,0
1,59726624,0,2,8,770371756,9178,0,2,2,0,1,224,23,24,24,0
1,194277512,0,60,0,82002910240,19118,0,59,0,0,13,60,29,0,0,0
1,149712120,0,94,2336,119320959,23330,0,94,1,0,58,244390,26,0,0,0
1,0,626,13,10,0,35604,0,13,0,0,1031,1031,22,2,0,0
1,0,0,4,0,0,5171,0,4,0,0,24,24,20,0,0,0
1,2,629,43,14,0,39341,0,42,0,0,1012,1012,27,13,0,0
1,31517264,0,1,0,768688955,9223,0,1,3,0,1,216,31,8,8,0
1,242487744,0,8,4512,888486251,10593,0,8,28,0,2,576,30,0,0,0
1,0,4816,29,1,0,44056,0,27,0,0,7,29,24,0,0,0
1,0,634,31,48,0,37337,0,31,0,0,595,595,25,3,0,0
1,65943080,0,4,0,197639472,13856,0,4,2,0,2,13804,22,40,40,0
1,0,5583,26,0,0,31702,0,26,0,0,2,26,27,0,0,0
1,197429866,0,56,47,1509483977,40311,0,56,0,0,0,0,27,108,108,0
1,175441400,0,3,0,772069555,9225,0,3,1,0,1,406,27,0,0,0
1,64531215,0,1,1640,1386112,23,0,1,12,3,0,10,23,0,0,0
1,14781918,0,34,0,679430475,24031,0,34,6,0,0,0,20,0,0,0
1,206347643,0,69,585,3.53798e+11,43971,0,69,0,0,0,0,33,0,0,0
1,0,0,3,6,0,36,0,3,0,0,39,39,21,0,0,0
1,167454920,0,3,0,110154474,2977,0,3,5,0,0,4878,26,16,16,0
1,232060000,0,11,8,383800063,15896,0,11,1,0,6,12922,31,0,0,0
1,35324174,616,16,1176,0,36834,0,16,0,0,873,873,30,21,0,0
1,55,6208,15,0,0,20536,0,15,0,0,6,8,28,3,0,0
1,137052096,0,17,0,394397294,15849,0,17,12,0,9,5278,26,16,16,0
1,66499494,0,1,0,9196107,102,0,1,0,10,0,16,26,0,0,0
1,0,622,46,1,0,36249,0,45,0,0,991,991,33,0,0,1
1,64969879,0,9,2696,1781576790,37946,0,9,6,0,0,0,26,0,0,0
1,51381715,556,18,891,0,20984,0,18,0,0,229,229,28,1,0,0
1,54698632,0,2,48,121305148,1905,0,2,35,0,0,80,23,0,0,0
1,0,6141,25,0,0,5966,0,25,0,0,22,2,24,0,0,0
1,234335336,0,2,0,186463956,2644,0,2,6,0,1,119,25,0,0,0
1,7172768,0,5,48,86718462,1517,0,5,9,0,0,809,26,16,16,0
1,57212416,0,1,0,166790613,2216,0,1,1,0,0,118,24,0,0,0
1,96001880,0,9,15216,257751651,15844,0,9,17,0,3,37396,22,8,8,0
1,0,627,13,105,0,35399,0,13,0,0,1068,1068,23,0,0,0
1,0,6283,96,0,0,32100,0,94,0,0,71,1744791,23,0,0,0
1,224301048,0,4,0,775081494,9307,0,4,0,0,1,6741,25,0,0,0
1,76853294,0,45,220,1123588305,22860,0,45,0,0,0,0,24,0,0,0
1,146888454,0,19,0,872515591,27864,0,19,0,0,4,19,28,0,0,0
1,184975232,0,23,0,867896491,12815,0,23,6,0,11,9163,21,8,8,0
1,0,628,38,6,0,39487,0,28,0,0,938,938,31,1,0,3
1,337,6141,14,0,0,5378,0,14,0,0,1,12,21,3,0,0
1,0,621,17,8,0,36881,0,17,0,0,983,983,28,0,0,0
1,8781911,439,8,0,0,6002,0,7,0,0,65,65,27,0,0,0
1,4,611,13,124,0,38520,0,13,0,0,1048,1048,28,7,0,0
1,222800040,0,10,0,383376915,15941,0,10,2,0,4,13025,22,0,0,0
1,203662766,0,45,48,5965161059,42626,0,45,84,0,0,0,27,221,221,0
1,155,5908,59,0,0,52819,0,57,0,0,6,59,24,0,0,0
1,100246538,0,73,0,1793529230,45926,0,73,0,0,0,0,29,0,0,0
1,228020254,0,78,303,1437371501,48190,0,78,0,0,0,0,26,5,5,0
1,2,6791,134,0,0,50689,0,132,0,0,73,134,22,0,0,0
1,2,3900,52,0,0,52690,0,50,0,0,9,52,32,1,0,0
1,153927320,0,6,0,855275206,10443,0,6,1,0,1,7501,28,456,456,0
1,22815088,0,24,10336,35501940,20471,0,25,0,0,9,222253,27,0,0,3
1,4,4941,45,0,0,52703,0,43,0,0,9,45,33,0,0,0
1,0,6441,11,0,0,1164,0,11,0,0,0,86,29,0,0,0
1,0,627,16,1,0,28537,0,16,0,0,18,18,31,13,0,0
1,0,632,44,68,0,40728,0,42,0,0,1203,1203,38,0,0,0
1,947388813,543,18,0,0,7442,0,18,0,0,158,158,29,304,0,0
1,0,631,17,80,0,34581,0,17,0,0,857,857,29,10,0,0
1,9109510,626,17,7,0,35465,0,17,0,0,683,683,25,1,0,0
1,134062824,0,30,0,535453711,19910,0,30,9,0,8,198466,32,80,80,0
1,0,362,7,1,0,27341,0,7,0,0,12,12,26,28,0,0
1,66640165,0,75,0,1821699732,46015,0,75,7,0,0,0,30,25,25,0
1,0,622,15,4,0,38735,0,15,0,0,1049,1049,28,1,0,0
1,210,565,13,1887,0,19337,0,13,0,0,18,18,26,0,0,1
1,36155956,0,75,1367,1879165457,46015,0,75,0,0,0,0,28,97,97,1
1,1507331,0,3,20,0,5025,0,3,0,0,21,21,30,2,0,0
1,0,622,28,4,0,34829,0,28,0,0,623,623,27,1,0,0
1,0,0,6,0,0,2240,0,6,0,0,0,155,33,0,0,0
1,0,6500,37,0,0,11757,0,35,0,0,3,332112,22,0,0,0
1,0,0,3,32,0,1471,0,3,0,0,17,17,27,0,0,0
1,110627216,0,8,2000,243074550,14145,0,8,21,0,2,6528,20,16,16,0
1,2359373,566,34,12,0,32408,0,34,0,0,1210,1210,27,0,0,12
1,231531386,0,60,103,1230585173,37811,0,60,0,0,0,0,30,15,15,0
1,134941386,0,14,0,2101409113,16980,0,14,0,0,9,14,35,0,0,0
1,229866328,0,8,0,7660681,487,0,8,0,367,0,2547,28,0,0,5
1,220805016,0,42,0,66748439,22451,0,42,0,0,13,272554,29,0,0,0
1,0,620,14,312,0,35023,0,13,0,0,714,714,24,0,0,1
1,275960,0,17,0,217260229,7795,0,18,0,0,6,104055,35,0,0,0
1,156826296,0,9,8,543607175,9845,0,9,6,0,1,113604,26,8,8,0
1,0,636,24,0,0,28028,0,23,0,0,32,32,26,6,0,0
1,160064738,0,77,0,1999179440,44629,0,77,0,0,0,0,32,386,386,0
1,116723816,0,36,0,29803125,12569,0,36,1,0,24,1406,25,32,32,0
1,193772056,0,1,0,178069113,3846,0,1,2,0,0,8009,30,8,8,0
1,0,5508,56,0,0,47994,0,56,0,0,12,56,22,0,0,0
1,144817975,0,35,1070,1666843249,36768,0,35,0,0,0,0,36,0,0,0
1,159303337,0,22,0,636089491,10109,0,22,1,0,11,14732,21,0,0,0
1,87238072,0,12,1112,341699827,16018,0,12,0,0,5,18387,20,0,0,0
1,32948029,0,67,914,1698348651,50057,0,67,1,0,0,0,34,0,0,3
1,153419961,643,20,1406,0,33504,0,20,0,0,1266,1266,28,2,0,0
1,235010969,0,74,1042,1843762744,50704,0,73,0,0,0,0,29,210,210,0
1,64308184,0,3,8,152013802,3273,0,3,3,0,0,9943,26,0,0,0
1,150358272,0,2,0,149294821,3274,0,2,6,0,0,8054,21,0,0,0
1,99375221,0,95,0,5282007583,34719,0,94,0,0,0,0,28,0,0,2
1,224284120,0,2,0,4339583549,437,0,2,0,283,0,171,27,0,0,1
1,0,0,3,4,0,277,0,3,0,0,5,5,27,0,0,0
1,121900592,0,102,0,144573519,23762,0,101,18,0,65,246719,24,0,0,0
1,42833696,0,11,0,144078530,16181,0,11,6,0,4,36107,19,0,0,0
1,196259328,0,1,0,265088401,4133,0,1,0,0,0,34,23,0,0,0
1,0,0,4,58,0,8001,0,4,0,0,41,41,24,160,0,0
1,188811545,0,71,2647,1594654743,47826,0,71,0,0,0,0,30,0,0,0
1,50999824,0,9,488,32254110,3455,0,9,55,0,7,7729,27,0,0,0
1,0,621,19,0,0,29425,0,19,0,0,21,21,25,5,0,0
1,217,5958,29,0,0,9247,0,29,0,0,4,184530,30,1,0,0
1,169541168,0,15,0,130391882,14915,0,15,0,0,4,34680,33,0,0,0
1,165416174,0,92,19,2221540289,52146,0,92,4,0,0,0,34,0,0,0
1,0,6208,24,0,0,10536,0,24,0,0,4,421077,29,0,0,0
1,0,624,33,43,0,34930,0,32,0,0,642,642,30,0,0,0
1,222122448,0,36,520,3.78089e+11,24071,0,36,0,0,8,218975,35,176,176,0
1,49416096,0,16,3240,342139529,16111,0,16,8,0,8,20411,29,0,0,0
1,105547304,0,14,0,354717792,16110,0,14,0,0,6,23796,29,24,24,0
1,44,4816,23,0,0,11139,0,23,0,0,12,258554,18,2,0,0
1,238657904,0,12,5,311310531,14495,0,12,2,5,0,48870,31,1,1,0
1,218728808,0,8,0,238963344,14313,0,8,14,0,3,15796,25,24,24,0
1,0,614,16,2,0,37076,0,16,0,0,926,926,37,0,0,0
1,149256279,0,24,0,718873452,21030,0,24,0,0,0,0,27,19,19,0
1,95219544,0,2,0,269060390,4204,0,2,0,0,0,2804,20,0,0,0
1,74078372,0,58,15,860675893,30498,0,58,6,0,0,0,39,0,0,2
1,0,626,21,64,0,38879,0,21,0,0,1142,1142,29,0,0,0
1,238339776,0,45,0,9428884545,20317,0,44,0,0,14,45,21,832,832,5
1,127854720,0,5,0,405594562,5383,0,5,0,0,1,646,27,0,0,0
1,327684,626,18,0,0,28777,0,18,0,0,20,20,29,10,0,0
1,200752736,0,16,0,25450324,748,0,16,0,284,0,2747,33,0,0,0
1,85427128,0,13,0,24425781,750,0,13,0,175,0,2151,37,0,0,0
1,242602048,0,1,0,27408764,729,0,1,0,187,0,1940,32,0,0,0
1,0,561,15,0,0,32873,0,15,0,0,1213,1213,29,0,0,0
1,192474736,0,10,0,12910160920,726,0,10,0,253,0,2806,35,0,0,0
1,221178984,0,7,0,29844115,919,0,7,0,515,0,3341,34,0,0,0
1,213298450,0,47,0,595116081,28409,0,47,0,0,0,0,32,0,0,0
1,110701856,0,9,0,82935036,2047,0,9,0,0,0,41759,26,0,0,149
1,0,559,27,362,0,32692,0,27,0,0,1265,1265,21,2,0,0
1,124259645,0,111,3337,1490370466,42879,0,111,0,0,0,0,32,0,0,1
1,173765048,0,9,1544,391386978,16382,0,9,3,0,6,29851,31,8,8,0
1,186429656,0,7,0,372165098,8655,0,7,1,0,4,35002,25,0,0,0
1,0,4700,62,0,0,47080,0,61,0,0,8,62,31,15,0,1612
1,239813988,0,80,69,1368270427,44446,0,80,6,0,0,0,32,0,0,0
1,140110352,0,5,0,101477937,1995,0,5,6,0,0,3819,21,0,0,0
1,165129274,0,47,0,982735641,29886,0,47,0,0,0,0,28,0,0,0
1,0,635,34,6,0,34626,0,34,0,0,814,814,27,0,0,0
1,123190616,0,32,62296,819958665,19555,0,31,9,0,4,336709,24,0,0,0
1,13,7016,57,0,0,50377,0,55,0,0,7,57,43,0,0,1
1,0,622,18,0,0,35824,0,18,0,0,708,708,31,0,0,0
1,131519808,0,51,0,902248002,20463,0,51,25,0,16,343464,24,8,8,0
1,222116656,0,10,0,257676334,14589,0,10,0,0,1,192216,29,0,0,0
1,0,0,4,0,0,3602,0,4,0,0,0,219,25,0,0,0
1,89059312,0,52,0,897024424,20458,0,52,0,0,16,338615,23,0,0,0
1,0,549,46,9,0,36731,0,46,0,0,983,983,46,0,0,0
1,82021984,0,3,0,156064135,3465,0,3,0,0,0,11448,21,0,0,0
1,30273392,0,32,0,73056648,12190,0,32,6,0,30,534,24,32,32,0
1,202661273,0,64,6,981295672,30607,0,64,0,0,0,0,38,2,2,3
1,106196631,0,67,123,1793255197,47687,0,67,6,0,0,0,28,135,135,0
1,85955179,0,69,2862,140251453,28954,0,54,98,0,24,75,39,8,8,1
1,46224821,0,93,0,10316099398,42316,0,91,0,0,0,0,35,0,0,0
1,187634490,0,43,50,1540408556,40181,0,43,0,0,0,0,29,16,16,0
1,0,621,29,5,0,35849,0,29,0,0,728,728,31,1,0,0
1,90752504,0,10,0,70105416,13492,0,10,0,0,5,17555,23,32,32,0
1,54145688,0,3,0,262346846,4876,0,3,1,0,1,2528,23,0,0,0
1,158603512,0,9,0,185616977,7898,0,8,1,0,3,101281,27,0,0,0
1,168166264,0,1,0,211548264,4349,0,1,0,0,0,18184,24,32,32,0
1,0,625,28,8,0,36757,0,28,0,0,943,943,41,1,0,0
1,147970184,0,1,16,88375715,677,0,1,3,845,0,37,29,0,0,0
1,115,0,5,0,0,9264,0,5,0,0,0,4,32,2,0,0
1,161019312,0,49,0,9418741225,20486,0,48,0,0,13,49,18,0,0,0
1,243261216,0,33,0,205365429,24454,0,32,0,0,10,255731,23,0,0,3
1,196610,636,44,198,0,42452,0,44,0,0,304,304,39,6,0,1
1,130852088,0,49,200,931574714,22123,0,48,0,0,16,285511,25,0,0,0
1,197659672,0,24,0,245889611,4070,0,24,0,0,9,6752,24,0,0,0
1,74561752,0,1,0,5265093,489,0,1,0,0,0,17435,31,0,0,0
1,13095344,0,24,32,30882134802,17684,0,23,10,0,7,24,23,0,0,0
1,122462520,0,1,0,163032071,2359,0,1,0,0,0,77,33,0,0,0
1,98996632,0,6,0,107214741,2091,0,6,0,0,0,4120,23,0,0,0
1,68239312,0,31,0,551909083,20341,0,31,95,0,8,192558,36,16,16,0
1,141805096,0,37,0,129079429,24360,0,36,1,0,7,267203,32,0,0,0
1,176861128,0,36,10392,145808293,24374,0,36,121,0,6,310699,32,0,0,0
1,231711615,0,70,103,1765453966,50857,0,70,6,0,0,0,38,0,0,0
1,0,0,3,0,0,6318,0,3,0,0,70,70,33,16,0,0
1,716,6266,33,0,0,9291,0,33,0,0,20,339908,26,2,0,0
1,139,0,2,0,0,3750,0,2,0,0,1,0,34,0,0,0
1,205260168,0,15,0,574430436,12163,0,14,5,0,4,85278,26,0,0,0
1,34289920,0,24,0,760432797,10311,0,24,0,0,14,14182,26,0,0,0
1,17441625,0,33,1095,2185706442,49676,0,33,0,0,0,0,24,0,0,0
1,175498998,0,80,800,144562423,29223,0,51,11,0,15,87,40,0,0,0
1,55754704,0,16,0,172022369,15265,0,16,0,0,7,12222,29,0,0,0
1,134,4483,5,0,0,2480,0,5,0,0,1,5,33,0,0,0
1,72638800,0,16,0,546095926,10665,0,16,0,0,4,41143,29,0,0,0
1,9533480,0,12,0,5.07609e+11,14029,0,12,0,0,4,12,29,0,0,0
1,80426772,0,68,3975,5772585264,48820,0,67,0,0,0,0,30,0,0,0
1,0,0,1,0,0,8820,0,1,0,0,68,68,31,0,0,3
1,113,5900,6,0,0,253,0,6,0,0,5,6,25,1,0,0
1,185233680,0,16,0,173823850,15264,0,16,0,0,7,19253,29,0,0,0
1,4527376,0,27,0,548193622,20443,0,27,1,0,8,244782,34,0,0,0
1,174435199,0,91,0,10122329271,42235,0,89,2,0,0,0,34,0,0,0
1,42,5050,33,0,0,10089,0,33,0,0,3,29,28,2,0,0
1,163428675,0,44,0,6556157208,48194,0,43,1,0,0,0,24,0,0,0
1,48676104,0,2,0,274390636,4832,0,2,2,0,0,1515,25,0,0,0
1,170683440,0,28,0,642727220,16541,0,28,0,0,8,298964,28,0,0,0
1,1089520,0,3,0,915350102,11094,0,3,0,0,1,775,23,8,8,0
1,0,621,32,11,0,36536,0,32,0,0,944,944,34,0,0,0
1,50677968,0,6,0,10908996,180,0,6,0,0,4,407,25,0,0,0
1,20710806,0,91,0,10312885414,42413,0,89,0,0,0,0,25,61,61,0
1,170597752,0,92,0,5967816290,42413,0,90,0,0,0,0,30,9,9,0
1,160459104,0,130,0,165009102,24149,0,129,2,0,90,249366,23,0,0,0
1,126661872,0,1,0,323088532,5046,0,1,0,0,0,219,25,0,0,0
1,145618168,0,8,984,523825557,10196,0,8,0,0,2,4540,25,0,0,0
1,1134,5825,29,0,0,11023,0,29,0,0,5,284124,28,0,0,0
1,35733296,0,4,0,76631380,699,0,4,0,363,0,1323,36,0,0,0
1,147326704,0,2,0,13938968,633,0,2,0,0,0,17397,33,0,0,10
1,0,3983,37,0,0,29440,0,35,0,0,13,23,41,0,0,0
1,42128431,0,78,2726,1894106954,51111,0,77,0,0,0,0,33,0,0,0
1,30326008,0,4,0,777607440,9541,0,4,0,0,0,4620,24,0,0,0
1,200083792,0,3,0,14435165,657,0,3,0,0,0,17411,32,0,0,6
1,0,2883,90,0,0,49089,0,90,0,0,0,0,37,0,0,0
1,34252648,0,39,0,936941201,11789,0,39,2,0,19,1013,25,0,0,0
1,56513118,0,8,0,155333731,2818,0,8,7,0,0,5083,24,0,0,0
1,0,6208,38,0,0,13463,0,38,0,0,21,16,24,0,0,0
1,919193,566,15,697,0,30816,0,15,0,0,990,990,25,0,0,0
1,214068910,0,86,0,10472434584,46765,0,83,6,0,0,0,25,0,0,0
1,169438072,0,22,8,188981698,15873,0,21,18,0,13,30243,25,0,0,0
1,0,547,16,24,0,19168,0,16,0,0,19,19,24,0,0,0
1,192670288,0,74,269,5933414342,42738,0,73,0,0,0,0,31,825,825,0
1,69688690,0,94,94,2289434175,52623,0,94,14,0,0,0,29,0,0,0
1,0,0,4,2,0,8024,0,4,0,0,88,88,31,0,0,0
1,80616240,0,89,27856,4578081296,27715,0,84,173,0,17,342856,29,0,0,5
1,8,6266,16,0,0,13557,0,16,0,0,1,14,36,0,0,0
1,24466245,0,4,1208,108056600,940,0,3,0,485,0,4364,24,0,0,0
1,27507120,0,25,0,763584829,10503,0,25,1,0,14,21940,25,40,40,5
1,23818472,0,6,0,693107039,12722,0,6,0,0,1,23079,27,0,0,0
1,4083852,0,65,0,1935433262,47791,0,65,0,0,0,0,31,0,0,0
1,114091032,0,10,0,173206491,2888,0,9,0,0,2,202,25,0,0,0
1,29121521,0,54,0,1425073749,34756,0,54,0,0,0,0,32,5,5,0
1,150373945,0,40,0,181916442,23361,0,39,1,0,14,204925,23,16,16,0
1,135705664,0,6,0,166851116,13389,0,6,0,0,3,670,23,0,0,0
1,0,6716,34,0,0,31018,0,32,0,0,12,478527,42,1,0,0
1,193618832,0,40,0,77284994,22439,0,38,0,0,8,270050,35,0,0,0
1,11796532,618,32,15,0,37568,0,29,0,0,983,983,33,1,0,0
1,114766325,0,28,0,913121909,27537,0,28,0,0,0,0,29,18,18,0
1,68186,6216,38,0,0,9928,0,38,0,0,9,28,25,0,0,0
1,173,6158,29,0,0,10241,0,26,0,0,9,19,35,4,0,0
1,83396816,0,3,48,836599857,10066,0,3,63,0,2,461,31,0,0,0
1,0,545,10,0,0,8239,0,10,0,0,164,164,30,0,0,0
1,161807248,0,46,10200,26768058898,21599,0,44,1666,0,14,262734,29,0,0,7
1,151755032,0,44,0,172593496,24657,0,44,2,0,8,316174,31,0,0,0
1,161879016,0,5,0,266662664,3946,0,5,0,0,0,97,35,0,0,0
1,27722033,598,18,5,0,40774,0,18,0,0,1325,1325,28,1,0,0
1,87839280,0,2,0,214086343,4711,0,2,1,0,0,8259,28,0,0,0
1,196614,626,11,187,0,39114,0,11,0,0,1138,1138,22,0,0,0
1,244060112,0,86,32,1.37632e+11,1670,0,86,0,1464,0,309,35,32,32,0
1,91542544,0,46,0,145364050,23174,0,46,0,0,12,265506,27,16,16,41
1,114062824,0,8,0,688372308,12769,0,8,39,0,1,23400,30,0,0,0
1,244072104,0,2,0,937191456,10593,0,2,0,0,1,338,27,0,0,0
1,88617696,0,2,0,937431244,10593,0,2,0,0,1,347,25,24,24,0
1,3,621,30,80,0,40184,0,28,0,0,1317,1317,40,5,0,6
1,126426000,0,9,0,268263158,3969,0,9,0,0,3,169,34,0,0,0
1,42959323,0,74,2687,2041514947,49610,0,74,0,0,0,0,35,0,0,0
1,0,634,20,52,0,40799,0,20,0,0,1337,1337,23,9,0,0
1,73,0,3,0,0,3077,0,3,0,0,0,178,25,0,0,0
1,47404232,0,12,1288,7118620,226,0,2,0,0,0,166,24,160,160,0
1,49953932,0,36,0,2264386420,48354,0,36,0,0,0,0,27,0,0,0
1,0,538,12,0,0,8267,0,12,0,0,19,19,26,0,0,0
1,233516184,0,10,7520,241732930,16328,0,10,2,0,6,14810,22,8,8,0
1,0,581,13,12,0,37655,0,13,0,0,907,907,40,1,0,0
1,0,0,3,0,0,5843,0,3,0,0,22,22,29,0,0,0
1,655364,622,21,12,0,43239,0,19,0,0,311,311,30,3,0,0
1,0,567,11,0,0,27362,0,11,0,0,11,11,28,5,0,0
1,0,6441,22,0,0,6816,0,21,0,0,9,392,23,0,0,0
1,206099299,0,25,0,797490733,23229,0,25,6,0,0,0,30,0,0,0
1,97912257,550,13,0,0,8380,0,13,0,0,236,236,26,0,0,0
1,208346184,0,2,0,943755822,10683,0,2,13,0,2,678,27,0,0,0
1,5561432,0,9,0,87777913,1450,0,9,0,0,2,3413,19,0,0,0
1,197807176,0,97,224,10686687439,47792,0,95,9,0,0,0,24,0,0,0
1,89873706,0,82,172,10187564904,44777,0,80,2,0,0,0,25,0,0,0
1,0,627,23,41,0,43261,0,23,0,0,313,313,29,2,0,0
1,69461640,0,2,0,226689772,3582,0,2,0,0,0,359,20,24,24,0
1,240989408,0,5,0,935015385,10721,0,5,0,0,4,2372,24,0,0,0
1,195804216,0,17,8,505552289,11055,0,15,6,0,2,52820,28,32,32,0
1,193511720,0,35,0,222041821,24958,0,35,0,0,12,256774,24,0,0,0
1,0,568,13,0,0,5841,0,13,0,0,199,199,29,0,0,0
1,95402968,0,11,0,335766428,15668,0,11,0,0,3,19596,19,0,0,0
1,107779952,0,2,0,193305868,3174,0,2,6,0,0,1997,24,0,0,0
1,241200128,0,11,0,489119566,11234,0,11,0,0,2,80994,21,0,0,0
1,0,569,12,0,0,5841,0,12,0,0,206,206,29,0,0,0
1,182617240,0,27,2496,78146505,21456,0,27,55,0,12,236109,21,0,0,1
1,212113051,0,59,0,1998377314,49758,0,59,0,0,0,0,31,0,0,0
1,187642272,0,10,0,105647604,14041,0,10,0,0,8,9337,24,16,16,0
1,127698128,0,9,0,280591803,16981,0,9,0,0,5,48264,22,32,32,0
1,18279144,0,7,0,873149223,9902,0,7,0,0,2,536,25,0,0,0
1,232302280,0,12,0,84557965,14043,0,12,0,0,6,34744,22,16,16,0
1,144464960,0,8,0,148355383,15053,0,8,0,0,3,6409,18,104,104,0
1,393216,571,10,0,0,27497,0,9,0,0,13,13,26,0,0,0
1,110896154,0,58,5,1334431164,40245,0,58,0,0,0,0,30,222,222,2
1,102146440,0,7,0,800901496,10276,0,7,0,0,5,1505,28,16,16,0
1,3211297,617,12,1258,0,36633,0,12,0,0,834,834,24,8,0,0
1,12271112,0,16,0,184630771,15659,0,16,0,0,4,34572,29,16,16,16
1,0,552,17,0,0,20227,0,16,0,0,20,20,24,0,0,0
1,205370552,0,3,0,307049399,4972,0,3,0,0,0,3677,19,8,8,3
1,149199912,0,10,112,873074299,12221,0,10,11,0,5,19035,33,48,48,0
1,0,0,3,0,0,5838,0,3,0,0,46,46,29,0,0,0
1,120723329,0,12,24,146005501,14337,0,12,22,0,8,7555,25,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110103440,0,15,0,156679254,13958,0,15,0,8,0,61121,25,0,0,0
1,28534171,0,34,118,1867162967,40302,0,34,0,0,0,0,28,1,1,0
1,620823468,545,17,1995,0,18962,0,17,0,0,155,155,24,0,0,2
1,13444872,0,12,0,492980905,11331,0,12,0,0,2,90043,21,0,0,0
1,152027680,0,4,0,42188111,753,0,4,0,0,2,71,20,0,0,0
1,0,572,13,0,0,5937,0,13,0,0,206,206,28,0,0,0
1,0,0,3,0,0,1156,0,3,0,0,0,81,24,0,0,0
1,32268099,0,65,4,6043384214,43910,0,64,12,0,0,0,30,0,0,0
1,0,1391,19,0,0,8518,0,4,0,0,1,1786,36,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83969160,0,2,0,194171700,3150,0,2,0,0,0,171,24,0,0,0
1,131087,621,14,91,0,36899,0,14,0,0,1065,1065,28,0,0,0
1,0,560,11,0,0,21121,0,11,0,0,130,130,28,1,0,0
1,29076344,0,6,0,191543081,3105,0,6,2,0,0,2602,25,0,0,0
1,124317408,0,12,0,147989613,13708,0,10,0,0,2,19014,20,0,0,0
1,234088808,0,12,2280,341383644,15787,0,12,0,0,2,26212,20,16,16,0
1,35500264,0,24,368,84242916,13822,0,24,35,0,7,3723,24,0,0,0
1,20047736,0,14,0,494333312,11380,0,13,3,0,3,90447,21,0,0,0
1,173100558,0,4,0,309870879,5020,0,4,6,0,0,3744,20,0,0,0
1,76842272,0,14,64720,297292236,15317,0,14,6,0,8,17359,26,8,8,0
1,26149328,637,31,47,0,43212,0,27,0,0,1411,1411,37,7,0,0
1,70697256,0,32,137,485917682,36948,0,16,0,0,0,0,26,0,0,0
